confidence,label,second_level,url,user
19,winter,Seasons,5793,11
16,snow,Weather,5793,11
11,weather,Weather,5793,11
47,clothing,Clothing,1889,11
36,brand,Retail,1889,11
27,pattern,Clothing,1889,11
25,poster,Color,1889,11
15,brown,Color,1889,11
15,album cover,Music,1889,11
76,photomontage,Art,12398,11
64,collage,Art,12398,11
58,album cover,Music,12398,11
58,image,Art,12398,11
57,brand,Retail,12398,11
53,presentation,Education,12398,11
44,horizon,Sky,9797,11
41,aerial photography,Art,9797,11
37,panorama,Art,9797,11
33,plain,Terrain,9797,11
24,tundra,Terrain,9797,11
16,skyline,Real Estate,9797,11
57,nose,Family & Relationships,9816,11
50,image,Color,9816,11
24,brown,Color,9816,11
24,album cover,Music,9816,11
19,adult,Family & Relationships,9816,11
18,interaction,Family & Relationships,9816,11
38,advertising,Advertising,6926,11
31,art,Art,6926,11
13,modern art,Art,6926,11
12,facade,"Cities, Towns, & Buildings",6926,11
61,art,Design,9456,11
58,design,Design,9456,11
31,brand,Retail,9456,11
15,presentation,Education,9456,11
11,art exhibition,Design,9456,11
70,play,Outdoor Recreation,14199,11
53,people,People,14199,11
20,toddler,People,14199,11
14,child,People,14199,11
54,hair,Fashion Accessories,13990,11
51,glasses,Fashion Accessories,13990,11
48,brown,Color,13990,11
33,clothing,Fashion Accessories,13990,11
31,vision care,Fashion Accessories,13990,11
27,eyewear,Fashion Accessories,13990,11
46,brand,Retail,7644,11
33,adult,People,7644,11
31,magazine,Reading,7644,11
31,advertising,Advertising,7644,11
29,poster,Reading,7644,11
24,album cover,Music,7644,11
36,people,Family & Relationships,14850,11
32,community,Family & Relationships,14850,11
30,lawn,Landscaping,14850,11
26,ceremony,Family & Relationships,14850,11
15,flower,"Flowers, Plants, Trees",14850,11
71,advertising,Advertising,11205,11
57,display device,Consumer Electronics,11205,11
41,brand,Retail,11205,11
36,scoreboard,Sports,11205,11
36,flat panel display,Consumer Electronics,11205,11
35,presentation,Education,11205,11
47,stage,Live Events,10916,11
36,rock concert,Live Events,10916,11
20,performance,Live Events,10916,11
13,concert,Live Events,10916,11
13,crowd,People,10916,11
78,brown,Color,5435,11
62,image,Color,5435,11
54,nose,People,5435,11
22,moustache,Beauty,5435,11
19,head,People,5435,11
17,hand,People,5435,11
41,presentation,Education,6364,11
24,adult,People,6364,11
23,brand,Retail,6364,11
13,community,People,6364,11
15,skyline,Real Estate,8801,11
15,rock concert,Live Events,8801,11
14,stage,Live Events,8801,11
14,display device,Consumer Electronics,8801,11
13,presentation,Education,8801,11
12,font,"Letters, Numbers, Words",8801,11
36,brand,Retail,3482,11
35,adult,People,3482,11
32,sitting,People,3482,11
31,photograph,Art,3482,11
31,presentation,Education,3482,11
29,people,People,3482,11
67,stage,Live Events,9822,11
58,rock concert,Live Events,9822,11
32,performance,Live Events,9822,11
18,concert,Live Events,9822,11
17,performing arts,Live Events,9822,11
16,display device,Consumer Electronics,9822,11
58,clothing,Clothing,4075,11
32,people,People,4075,11
19,person,People,4075,11
90,shore,Body of Water,12386,58
90,coast,Body of Water,12386,58
89,beach,Body of Water,12386,58
87,ocean,Body of Water,12386,58
87,sea,Body of Water,12386,58
83,body of water,Body of Water,12386,58
17,people,People,6655,11
13,community,People,6655,11
11,clothing,Clothing,6655,11
87,collage,Reading,10607,58
82,art,Reading,10607,58
65,photomontage,Reading,10607,58
41,comics,Reading,10607,58
39,poster,Reading,10607,58
27,brand,Retail,10607,58
88,monochrome,Color,2201,58
87,photography,Color,2201,58
86,monochrome photography,Color,2201,58
53,black,Color,2201,58
51,darkness,Time of Day,2201,58
47,weather,Weather,2201,58
73,glasses,Fashion Accessories,4715,11
45,vision care,Fashion Accessories,4715,11
40,eyewear,Fashion Accessories,4715,11
32,photography,Art,4715,11
31,hair,Fashion Accessories,4715,11
26,person,People,4715,11
41,adult,People,6867,11
19,people,People,6867,11
19,team,People,6867,11
13,person,People,6867,11
12,play,Outdoor Recreation,6867,11
39,advertising,Advertising,7229,11
18,poster,Art,7229,11
16,brand,Retail,7229,11
11,presentation,Education,7229,11
45,purple,Color,9513,11
38,stage,Live Events,9513,11
32,font,"Letters, Numbers, Words",9513,11
28,text,"Letters, Numbers, Words",9513,11
26,display device,Consumer Electronics,9513,11
17,flat panel display,Consumer Electronics,9513,11
17,vehicle,Transportation / Shipping,7564,11
16,skyline,Real Estate,7564,11
14,transport,Transportation / Shipping,7564,11
99,structure,Nonbuilding Structures,13639,11
93,sport venue,Sports,13639,11
92,stadium,"Cities, Towns, & Buildings",13639,11
89,baseball park,Sports,13639,11
83,baseball field,Sports,13639,11
65,arena,"Cities, Towns, & Buildings",13639,11
37,people,Family & Relationships,3393,11
13,play,Outdoor Recreation,3393,11
11,community,Family & Relationships,3393,11
11,family,Family & Relationships,3393,11
97,ocean,Body of Water,10334,58
96,wave,Body of Water,10334,58
96,sea,Body of Water,10334,58
96,wind wave,Body of Water,10334,58
89,coast,Body of Water,10334,58
84,shore,Body of Water,10334,58
90,snow,Weather,942,58
87,tree,Weather,942,58
81,winter,Seasons,942,58
79,branch,Weather,942,58
61,plant,Weather,942,58
56,freezing,Weather,942,58
73,coast,Terrain,13837,58
66,sea,Terrain,13837,58
66,mountain,Terrain,13837,58
52,cliff,Terrain,13837,58
44,vacation,Travel,13837,58
35,hill,Terrain,13837,58
37,stage,Live Events,454,58
36,performance,Live Events,454,58
32,nightclub,Live Events,454,58
29,image,Color,454,58
27,color,Color,454,58
26,singing,Live Events,454,58
89,shore,Body of Water,6351,58
87,body of water,Body of Water,6351,58
78,beach,Body of Water,6351,58
78,coast,Body of Water,6351,58
77,sea,Body of Water,6351,58
63,bay,Body of Water,6351,58
94,sky,Weather,2352,58
92,tree,Weather,2352,58
90,sunset,Time of Day,2352,58
80,sunlight,Weather,2352,58
79,nature,Terrain,2352,58
78,morning,Time of Day,2352,58
69,transport,Transportation / Shipping,13897,11
52,skyline,"Cities, Towns, & Buildings",13897,11
31,stadium,"Cities, Towns, & Buildings",13897,11
27,residential area,House,13897,11
24,structure,Nonbuilding Structures,13897,11
22,vehicle,Transportation / Shipping,13897,11
21,clothing,Fashion Accessories,13264,11
12,glasses,Fashion Accessories,13264,11
84,brand,Retail,4557,11
45,collage,Color,4557,11
41,brown,Color,4557,11
40,clothing,Clothing,4557,11
38,album cover,Music,4557,11
33,presentation,Education,4557,11
99,fireworks,Live Events,3510,11
56,recreation,Outdoor Recreation,3510,11
50,event,Live Events,3510,11
43,outdoor recreation,Outdoor Recreation,3510,11
95,floristry,"Flowers, Plants, Trees",13329,58
91,flower,"Flowers, Plants, Trees",13329,58
83,floral design,"Flowers, Plants, Trees",13329,58
67,yellow,Color,13329,58
62,woman,People,13329,58
61,flower bouquet,"Flowers, Plants, Trees",13329,58
79,face,People,6862,58
76,person,People,6862,58
71,black hair,Beauty,6862,58
56,hair,Beauty,6862,58
56,nose,People,6862,58
51,beauty,Beauty,6862,58
99,sky,Sky,2950,58
96,tree,Sky,2950,58
82,dusk,Time of Day,2950,58
80,cloud,Sky,2950,58
79,sunset,Time of Day,2950,58
77,evening,Time of Day,2950,58
65,modern art,Design,12229,11
60,art,Design,12229,11
48,brand,Retail,12229,11
32,picture frame,Furniture,12229,11
24,design,Design,12229,11
20,presentation,Education,12229,11
57,christmas lights,Holidays,13182,58
47,stage,Live Events,13182,58
32,nightclub,Live Events,13182,58
32,purple,Color,13182,58
27,musical theatre,Live Events,13182,58
25,music venue,Live Events,13182,58
92,pet,Wild Animals,7220,11
69,mammal,Wild Animals,7220,11
63,dog,Wild Animals,7220,11
59,animal,Wild Animals,7220,11
11,nose,People,7220,11
79,land plant,"Flowers, Plants, Trees",6989,58
79,flower,"Flowers, Plants, Trees",6989,58
73,plant,"Flowers, Plants, Trees",6989,58
61,annual plant,"Flowers, Plants, Trees",6989,58
50,flora,"Flowers, Plants, Trees",6989,58
28,petal,"Flowers, Plants, Trees",6989,58
98,vision care,Fashion Accessories,7658,11
98,glasses,Fashion Accessories,7658,11
95,eyewear,Fashion Accessories,7658,11
93,nose,People,7658,11
90,face,People,7658,11
81,brown,Color,7658,11
41,vehicle,Automotive,5371,58
19,team,People,5371,58
19,air force,Military,5371,58
18,person,People,5371,58
67,window,House,8885,58
67,interior design,House,8885,58
62,facade,"Cities, Towns, & Buildings",8885,58
57,window covering,House,8885,58
51,structure,Nonbuilding Structures,8885,58
47,glass,Dishware,8885,58
24,endurance sports,Sports,13152,58
19,vehicle,Automotive,13152,58
12,day,Time of Day,13152,58
12,vacation,Travel,13152,58
88,building,"Cities, Towns, & Buildings",9804,58
75,cathedral,Religious Items,9804,58
71,place of worship,"Cities, Towns, & Buildings",9804,58
69,basilica,"Cities, Towns, & Buildings",9804,58
63,church,Religious Items,9804,58
46,chapel,"Cities, Towns, & Buildings",9804,58
41,adult,People,6211,11
22,clothing,Fashion Accessories,6211,11
15,dress,Fashion Accessories,6211,11
94,clothing,Fashion Accessories,14698,58
89,fashion,Fashion Accessories,14698,58
84,dress,Fashion Accessories,14698,58
68,beauty,Fashion Accessories,14698,58
68,photo shoot,Color,14698,58
67,color,Color,14698,58
46,tree,"Flowers, Plants, Trees",13571,58
45,yard,Landscaping,13571,58
37,backyard,Landscaping,13571,58
36,house,Landscaping,13571,58
35,garden,Landscaping,13571,58
35,flower,"Flowers, Plants, Trees",13571,58
69,marine biology,Wild Animals,12194,58
62,ocean,Body of Water,12194,58
58,biology,Wild Animals,12194,58
55,underwater,Body of Water,12194,58
50,sea,Body of Water,12194,58
42,fish,Wild Animals,12194,58
67,symmetry,Art,3945,58
61,window,Rooms,3945,58
50,wheel,Automotive,3945,58
30,shape,Art,3945,58
21,bicycle wheel,Sports,3945,58
20,dome,"Cities, Towns, & Buildings",3945,58
55,font,Signs & Flags,1876,58
42,advertising,Advertising,1876,58
41,neon sign,Signs & Flags,1876,58
38,signage,Signs & Flags,1876,58
30,text,Signs & Flags,1876,58
29,poster,Art,1876,58
26,musician,Music,14397,58
63,memorial,Nonbuilding Structures,2131,58
49,monument,"Cities, Towns, & Buildings",2131,58
25,park,"Cities, Towns, & Buildings",2131,58
14,statue,Nonbuilding Structures,2131,58
13,lawn,Landscaping,2131,58
12,landmark,Nonbuilding Structures,2131,58
47,home,House,10039,58
31,backyard,House,10039,58
31,garden,House,10039,58
27,courtyard,House,10039,58
23,flower,"Flowers, Plants, Trees",10039,58
21,outdoor structure,Nonbuilding Structures,10039,58
96,flower,"Flowers, Plants, Trees",10845,58
83,plant,"Flowers, Plants, Trees",10845,58
72,land plant,"Flowers, Plants, Trees",10845,58
51,produce,Food,10845,58
45,flora,"Flowers, Plants, Trees",10845,58
39,floristry,"Flowers, Plants, Trees",10845,58
21,adolescence,People,12522,58
16,person,People,12522,58
14,people,People,12522,58
99,sky,Sky,3563,58
94,cloud,Sky,3563,58
94,sunset,Time of Day,3563,58
93,red sky at morning,Time of Day,3563,58
90,afterglow,Color,3563,58
84,dawn,Time of Day,3563,58
97,beach,Body of Water,8940,58
97,body of water,Body of Water,8940,58
96,ocean,Body of Water,8940,58
94,shore,Body of Water,8940,58
94,sea,Body of Water,8940,58
94,coast,Body of Water,8940,58
35,art,Color,12960,58
17,monochrome,Color,12960,58
16,image,Color,12960,58
14,monochrome photography,Color,12960,58
14,black,Color,12960,58
12,wall,Nonbuilding Structures,12960,58
65,food,Food,10318,58
60,dish,Food,10318,58
35,meal,Food,10318,58
20,meat,Food,10318,58
12,breakfast,Food,10318,58
89,art,Color,5334,58
77,mural,Color,5334,58
69,color,Color,5334,58
57,child art,Color,5334,58
57,graffiti,Color,5334,58
22,illustration,Color,5334,58
51,clothing,Fashion Accessories,11331,58
15,spring break,Travel,11331,58
11,glasses,Fashion Accessories,11331,58
33,flower,"Flowers, Plants, Trees",14031,58
23,garden,Landscaping,14031,58
21,meal,Food,14031,58
16,floristry,"Flowers, Plants, Trees",14031,58
14,backyard,Landscaping,14031,58
50,blue,Color,7630,58
15,community,People,7630,58
95,landmark,Nonbuilding Structures,684,58
78,building,"Cities, Towns, & Buildings",684,58
76,architecture,"Cities, Towns, & Buildings",684,58
74,facade,"Cities, Towns, & Buildings",684,58
68,palace,"Cities, Towns, & Buildings",684,58
27,plaza,"Cities, Towns, & Buildings",684,58
94,horizon,Sky,2548,58
93,sea,Body of Water,2548,58
93,shore,Body of Water,2548,58
92,coast,Body of Water,2548,58
90,ocean,Body of Water,2548,58
86,sky,Sky,2548,58
69,winter,Seasons,14729,58
52,season,Seasons,14729,58
38,snow,Weather,14729,58
25,footwear,Fashion Accessories,14729,58
16,fashion,Fashion Accessories,14729,58
15,clothing,Fashion Accessories,14729,58
53,lady,People,5834,58
43,clothing,Fashion Accessories,5834,58
35,fashion,Fashion Accessories,5834,58
33,singing,Music,5834,58
31,dress,Fashion Accessories,5834,58
24,model,Fashion Accessories,5834,58
97,beach,Terrain,14585,58
90,sea,Terrain,14585,58
88,sand,Terrain,14585,58
85,body of water,Terrain,14585,58
82,vacation,Travel,14585,58
80,shore,Terrain,14585,58
45,people,People,14541,58
90,winter,Seasons,10681,58
89,snow,Weather,10681,58
81,tree,Weather,10681,58
78,leaf,Weather,10681,58
74,season,Seasons,10681,58
58,frost,Weather,10681,58
61,monument,"Cities, Towns, & Buildings",6436,58
46,archaeological site,History,6436,58
13,ancient history,History,6436,58
11,maya civilization,History,6436,58
76,art,Reading,4860,58
49,modern art,Reading,4860,58
29,tourist attraction,Travel,4860,58
17,art exhibition,Reading,4860,58
16,painting,Reading,4860,58
12,comics,Reading,4860,58
57,person,People,13769,58
42,limb,People,13769,58
42,male,People,13769,58
34,photo shoot,Art,13769,58
32,beauty,Beauty,13769,58
31,hair,Beauty,13769,58
53,crowd,People,13235,58
15,people,People,13235,58
13,demonstration,Live Events,13235,58
88,wall,Nonbuilding Structures,2405,58
74,flower,"Flowers, Plants, Trees",2405,58
65,plant,"Flowers, Plants, Trees",2405,58
50,green,Color,2405,58
28,flora,"Flowers, Plants, Trees",2405,58
26,tree,"Flowers, Plants, Trees",2405,58
38,transport,Transportation / Shipping,8898,58
25,public transport,Transportation / Shipping,8898,58
64,people,Family & Relationships,7534,58
60,endurance sports,Sports,7534,58
46,team,Family & Relationships,7534,58
25,social group,Family & Relationships,7534,58
23,sports,Sports,7534,58
15,person,Family & Relationships,7534,58
63,fireworks,Live Events,14440,58
37,christmas lights,Time of Day,14440,58
27,night,Time of Day,14440,58
21,event,Live Events,14440,58
21,outdoor recreation,Outdoor Recreation,14440,58
18,flower,"Flowers, Plants, Trees",14440,58
83,wall,Nonbuilding Structures,14573,58
51,interior design,House,14573,58
48,wood,Nonbuilding Structures,14573,58
30,window covering,House,14573,58
82,town,Roads and Bridges,12446,58
53,neighbourhood,House,12446,58
45,tours,Travel,12446,58
41,tourism,Travel,12446,58
29,street,Roads and Bridges,12446,58
22,human settlement,People,12446,58
89,person,People,5606,58
78,people,People,5606,58
49,child,People,5606,58
31,image,Art,5606,58
26,portrait,Art,5606,58
25,boy,People,5606,58
27,fashion,Clothing,13681,58
24,street,Roads and Bridges,13681,58
17,design,Art,13681,58
16,clothing,Clothing,13681,58
14,shopping,Retail,13681,58
13,art,Art,13681,58
29,art,Design,4792,58
26,community,People,4792,58
23,advertising,Advertising,4792,58
15,signage,Signs & Flags,4792,58
15,urban area,Real Estate,4792,58
12,mural,Design,4792,58
91,downtown,"Cities, Towns, & Buildings",11614,58
87,city,"Cities, Towns, & Buildings",11614,58
85,metropolitan area,"Cities, Towns, & Buildings",11614,58
79,tower block,"Cities, Towns, & Buildings",11614,58
77,human settlement,People,11614,58
72,urban area,"Cities, Towns, & Buildings",11614,58
49,flower,"Flowers, Plants, Trees",2563,58
46,floristry,"Flowers, Plants, Trees",2563,58
29,lighting,Electricity & Lighting,2563,58
25,floral design,"Flowers, Plants, Trees",2563,58
21,table,Furniture,2563,58
20,art,Art,2563,58
74,estate,"Cities, Towns, & Buildings",516,58
61,neighbourhood,House,516,58
49,plaza,"Cities, Towns, & Buildings",516,58
46,urban area,"Cities, Towns, & Buildings",516,58
45,campus,"Cities, Towns, & Buildings",516,58
41,palace,"Cities, Towns, & Buildings",516,58
54,festival,Holidays,13957,58
45,people,Family & Relationships,13957,58
35,endurance sports,Outdoor Recreation,13957,58
27,picnic,Outdoor Recreation,13957,58
23,social group,Family & Relationships,13957,58
11,fun,Family & Relationships,13957,58
76,frost,Weather,5637,58
67,winter,Seasons,5637,58
63,snow,Weather,5637,58
44,asphalt,Roads and Bridges,5637,58
43,texture,Design,5637,58
39,tree,Weather,5637,58
99,tree,"Flowers, Plants, Trees",12444,58
96,season,Seasons,12444,58
96,nature,Terrain,12444,58
95,autumn,Seasons,12444,58
95,habitat,Terrain,12444,58
87,woodland,Terrain,12444,58
94,dish,Food,5542,58
90,food,Food,5542,58
73,meal,Food,5542,58
60,produce,Food,5542,58
41,lunch,Food,5542,58
29,vegetable,Food,5542,58
95,photograph,Art,6167,58
88,people,People,6167,58
80,person,People,6167,58
75,monochrome photography,Art,6167,58
70,monochrome,Art,6167,58
66,photography,Art,6167,58
95,tree,"Flowers, Plants, Trees",10257,58
67,plant,"Flowers, Plants, Trees",10257,58
66,woody plant,"Flowers, Plants, Trees",10257,58
56,christmas tree,Holidays,10257,58
49,leaf,"Flowers, Plants, Trees",10257,58
39,botany,"Flowers, Plants, Trees",10257,58
31,musical theatre,Live Events,6938,58
28,red,Color,6938,58
23,stage,Live Events,6938,58
20,performing arts,Live Events,6938,58
19,entertainment,Live Events,6938,58
19,performance,Live Events,6938,58
86,people,Family & Relationships,12416,58
78,social group,Family & Relationships,12416,58
40,musician,Music,12416,58
37,team,Family & Relationships,12416,58
25,youth,Family & Relationships,12416,58
18,person,Family & Relationships,12416,58
97,beach,Body of Water,10287,58
96,sea,Body of Water,10287,58
93,ocean,Body of Water,10287,58
92,vacation,Travel,10287,58
89,shore,Body of Water,10287,58
83,body of water,Body of Water,10287,58
59,color,Color,10672,58
59,screenshot,Color,10672,58
33,illustration,Color,10672,58
28,red,Color,10672,58
24,art,Color,10672,58
20,stage,Live Events,10672,58
82,performance,Live Events,5290,58
78,stage,Live Events,5290,58
72,rock concert,Live Events,5290,58
68,performing arts,Live Events,5290,58
63,concert,Live Events,5290,58
63,entertainment,Live Events,5290,58
85,lawn,Landscaping,5013,58
82,grass,Landscaping,5013,58
79,garden,Landscaping,5013,58
75,yard,Landscaping,5013,58
47,tree,"Flowers, Plants, Trees",5013,58
44,green,Color,5013,58
99,sky,Sky,13793,58
97,cloud,Sky,13793,58
79,sunset,Time of Day,13793,58
73,dusk,Time of Day,13793,58
73,evening,Time of Day,13793,58
56,meteorological phenomenon,Sky,13793,58
58,bottle,Beverages,1008,58
56,glass,Beverages,1008,58
50,color,Color,1008,58
39,product,Retail,1008,58
37,blue,Color,1008,58
23,glass bottle,Beverages,1008,58
97,shore,Body of Water,10095,58
96,coast,Body of Water,10095,58
93,sea,Body of Water,10095,58
92,body of water,Body of Water,10095,58
92,ocean,Body of Water,10095,58
92,beach,Body of Water,10095,58
93,sky,Sky,13909,58
92,afterglow,Color,13909,58
90,red sky at morning,Time of Day,13909,58
88,sunset,Time of Day,13909,58
88,sunrise,Time of Day,13909,58
87,cloud,Sky,13909,58
87,weather,Weather,6916,58
61,atmosphere,Weather,6916,58
58,mountain,Terrain,6916,58
50,ridge,Terrain,6916,58
46,wilderness,Terrain,6916,58
42,habitat,Terrain,6916,58
94,glasses,Fashion Accessories,14802,58
80,spring break,Travel,14802,58
67,sunglasses,Fashion Accessories,14802,58
60,bikini,Fashion Accessories,14802,58
57,adolescence,People,14802,58
49,vision care,Fashion Accessories,14802,58
82,NSFW,,2663,58
49,adolescence,People,2663,58
25,clothing,Clothing,2663,58
24,leg,People,2663,58
24,pink,Color,2663,58
24,person,People,2663,58
21,adult,People,2663,58
97,room,House,9028,58
77,property,Real Estate,9028,58
71,bedroom,House,9028,58
60,home,House,9028,58
60,cottage,House,9028,58
60,interior design,House,9028,58
97,sky,Sky,4992,58
96,sea,Body of Water,4992,58
88,coast,Body of Water,4992,58
88,cloud,Sky,4992,58
87,ocean,Body of Water,4992,58
84,shore,Body of Water,4992,58
76,water sport,Outdoor Recreation,1947,58
72,sports,Outdoor Recreation,1947,58
69,swimming,Outdoor Recreation,1947,58
46,play,Outdoor Recreation,1947,58
44,swimming pool,Outdoor Recreation,1947,58
42,leisure,Holidays,1947,58
62,picnic,Outdoor Recreation,14248,58
48,endurance sports,Outdoor Recreation,14248,58
29,community,Family & Relationships,14248,58
24,social group,Family & Relationships,14248,58
15,festival,Holidays,14248,58
13,people,Family & Relationships,14248,58
89,structure,Nonbuilding Structures,13030,58
74,architecture,"Cities, Towns, & Buildings",13030,58
56,facade,"Cities, Towns, & Buildings",13030,58
54,sport venue,Sports,13030,58
54,stadium,"Cities, Towns, & Buildings",13030,58
49,arena,"Cities, Towns, & Buildings",13030,58
53,food,Food,9680,58
49,dish,Food,9680,58
47,meal,Food,9680,58
44,produce,Food,9680,58
35,breakfast,Food,9680,58
95,people,Family & Relationships,11036,58
48,child,Family & Relationships,11036,58
35,family,Family & Relationships,11036,58
29,person,Family & Relationships,11036,58
15,youth,Family & Relationships,11036,58
13,day,Time of Day,11036,58
91,NSFW,,3554,58
84,arch,Roads and Bridges,3554,58
73,architecture,Roads and Bridges,3554,58
41,wall,Nonbuilding Structures,3554,58
32,subway,Transportation / Shipping,3554,58
29,infrastructure,Roads and Bridges,3554,58
19,alley,Roads and Bridges,3554,58
34,bridge,Roads and Bridges,7858,58
31,mast,Transportation / Shipping,7858,58
22,structure,Nonbuilding Structures,7858,58
16,landmark,Nonbuilding Structures,7858,58
14,sport venue,Sports,7858,58
14,vehicle,Transportation / Shipping,7858,58
84,crowd,Family & Relationships,7316,58
78,people,Family & Relationships,7316,58
54,festival,Holidays,7316,58
25,carnival,Outdoor Recreation,7316,58
23,social group,Family & Relationships,7316,58
12,community,Family & Relationships,7316,58
51,fun,People,3412,58
40,people,People,3412,58
36,child,People,3412,58
30,color,Color,3412,58
29,girl,People,3412,58
22,lady,People,3412,58
49,evening,Time of Day,11773,58
41,sunset,Time of Day,11773,58
33,vehicle,Automotive,11773,58
21,boat,Outdoor Recreation,11773,58
19,yellow,Color,11773,58
17,sea,Body of Water,11773,58
73,darkness,Time of Day,13073,58
59,light,Electricity & Lighting,13073,58
52,night,Time of Day,13073,58
37,crescent,Outer Space,13073,58
37,sky,Outer Space,13073,58
34,moon,Outer Space,13073,58
96,mountain,Terrain,4612,58
94,mountainous landforms,Terrain,4612,58
74,adventure,Outdoor Recreation,4612,58
67,mountain range,Terrain,4612,58
53,walking,People,4612,58
52,sports,Outdoor Recreation,4612,58
64,people,Family & Relationships,14731,58
26,day,Time of Day,14731,58
23,flower,"Flowers, Plants, Trees",14731,58
18,meal,Food,14731,58
16,person,Family & Relationships,14731,58
16,ceremony,Family & Relationships,14731,58
43,frost,Weather,11687,58
38,flock,Wild Animals,11687,58
38,weather,Weather,11687,58
34,flooring,Rooms,11687,58
34,material,Materials,11687,58
31,texture,Design,11687,58
90,pedestrian,People,14400,58
69,road,Roads and Bridges,14400,58
69,street,Roads and Bridges,14400,58
61,public transport,Transportation / Shipping,14400,58
61,transport,Transportation / Shipping,14400,58
49,urban area,Roads and Bridges,14400,58
20,sports,Sports,2844,58
18,stage,Live Events,2844,58
18,performing arts,Live Events,2844,58
11,performance art,Live Events,2844,58
92,season,Seasons,12043,58
72,clothing,Clothing,12043,58
71,beauty,Clothing,12043,58
69,photo shoot,Art,12043,58
59,winter,Seasons,12043,58
59,girl,People,12043,58
99,yellow,Color,13821,58
52,color,Color,13821,58
19,drink,Beverages,13821,58
16,lighting,Electricity & Lighting,13821,58
13,beverage,Beverages,13821,58
93,sky,Weather,7887,58
91,tree,Weather,7887,58
60,plant,Weather,7887,58
56,sunlight,Weather,7887,58
50,nature,Terrain,7887,58
48,flower,Weather,7887,58
73,hair,Beauty,4422,58
64,beauty,Beauty,4422,58
44,photo shoot,Color,4422,58
37,model,Beauty,4422,58
35,black,Color,4422,58
34,lady,People,4422,58
28,meal,Food,7366,58
21,people,People,7366,58
84,art,Design,6451,58
74,brand,Retail,6451,58
48,design,Design,6451,58
45,illustration,Design,6451,58
31,poster,Design,6451,58
26,collage,Design,6451,58
49,clothing,Clothing,1497,58
34,costume,Clothing,1497,58
20,image,Art,1497,58
11,person,People,1497,58
99,habitat,Terrain,6258,58
86,trail,Outdoor Recreation,6258,58
84,natural environment,Terrain,6258,58
81,ecosystem,Terrain,6258,58
72,woodland,Terrain,6258,58
70,tree,"Flowers, Plants, Trees",6258,58
95,flora,"Flowers, Plants, Trees",3247,58
92,botany,"Flowers, Plants, Trees",3247,58
91,flower,"Flowers, Plants, Trees",3247,58
75,garden,Landscaping,3247,58
75,plant,"Flowers, Plants, Trees",3247,58
74,tree,"Flowers, Plants, Trees",3247,58
97,flower,"Flowers, Plants, Trees",9294,58
85,land plant,"Flowers, Plants, Trees",9294,58
84,flora,"Flowers, Plants, Trees",9294,58
83,botany,"Flowers, Plants, Trees",9294,58
79,plant,"Flowers, Plants, Trees",9294,58
77,garden roses,"Flowers, Plants, Trees",9294,58
98,horizon,Sky,5754,58
95,ocean,Body of Water,5754,58
95,sea,Body of Water,5754,58
92,beach,Body of Water,5754,58
92,sunrise,Time of Day,5754,58
92,sunset,Time of Day,5754,58
93,vacation,Travel,12045,58
84,spring break,Travel,12045,58
83,bikini,Clothing,12045,58
72,beach,Body of Water,12045,58
68,sea,Body of Water,12045,58
43,people,People,12045,58
77,green,Color,10770,58
49,person,People,10770,58
45,clothing,Clothing,10770,58
25,boy,People,10770,58
25,toddler,People,10770,58
23,color,Color,10770,58
93,road,Roads and Bridges,6388,58
91,evening,Time of Day,6388,58
91,night,Time of Day,6388,58
79,morning,Time of Day,6388,58
78,lane,Roads and Bridges,6388,58
78,urban area,Roads and Bridges,6388,58
83,vehicle,Automotive,13960,58
61,boat,Outdoor Recreation,13960,58
58,sea,Body of Water,13960,58
41,skyline,Real Estate,13960,58
38,watercraft,Outdoor Recreation,13960,58
35,dock,Body of Water,13960,58
47,color,Color,3043,58
42,painting,Color,3043,58
33,art,Color,3043,58
24,illustration,Color,3043,58
11,modern art,Color,3043,58
93,vacation,Travel,12816,58
87,beach,Terrain,12816,58
81,sea,Terrain,12816,58
76,sand,Terrain,12816,58
38,leg,People,12816,58
38,beauty,Beauty,12816,58
79,NSFW,,10491,58
75,girl,People,10491,58
73,lady,People,10491,58
73,clothing,Clothing,10491,58
63,leg,People,10491,58
57,photo shoot,Art,10491,58
56,person,People,10491,58
33,people,Family & Relationships,12509,58
22,interaction,Family & Relationships,12509,58
21,image,Art,12509,58
13,person,Family & Relationships,12509,58
11,adult,Family & Relationships,12509,58
33,man made object,Nonbuilding Structures,9472,58
24,drink,Beverages,9472,58
23,wine,Beverages,9472,58
19,beverage,Beverages,9472,58
80,reflection,Art,13951,58
69,vehicle,Automotive,13951,58
54,snow,Weather,13951,58
47,winter,Seasons,13951,58
43,aerial photography,Art,13951,58
11,cityscape,Real Estate,13951,58
95,winter,Seasons,13928,58
90,tree,Weather,13928,58
90,season,Seasons,13928,58
90,snow,Weather,13928,58
78,plant,Weather,13928,58
58,weather,Weather,13928,58
98,sky,Sky,7245,58
86,cloud,Sky,7245,58
55,flight,Aviation,7245,58
40,aircraft,Aviation,7245,58
38,vehicle,Aviation,7245,58
37,airplane,Aviation,7245,58
88,NSFW,,13725,58
23,anime,TV,13725,58
21,glasses,Fashion Accessories,13725,58
16,image,Color,13725,58
15,color,Color,13725,58
11,selfie,People,13725,58
87,art,Design,13215,58
85,graffiti,Design,13215,58
85,street art,Design,13215,58
62,mural,Design,13215,58
60,urban area,Roads and Bridges,13215,58
